maDiaDiem,tenDiaDiem,moTa,diaChi,maTinhThanh,loaiDiaDiem,viDo,kinhDo,giaVe,gioMoCua,gioDongCua,dienThoai,website,danhGiaTrungBinh,soLuotDanhGia,soLuotXem,maNguoiTao,ngayTao,lanCapNhatCuoi,trangThai,dacDiem,tienNghi
121,Nhà hàng TomBay,,"379 Lê Quý Đôn, Thị xã Đồng Xoài, Bình Phước",9,nha_hang,0.0,0.0,0.0,,,02713737379,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2625"", ""email"": """", ""item_id"": ""2625"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
122,Nhà hàng hải sản Hương Biển,,"869-871 Phú Riềng Đỗ, Thị xã Đồng Xoài, Bình Phước",9,nha_hang,0.0,0.0,0.0,,,02713885526,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2624"", ""email"": """", ""item_id"": ""2624"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
123,Nhà hàng Hoàng Anh,,"Đường Nguyễn Huệ, Thị xã Đồng Xoài, Bình Phước",9,nha_hang,0.0,0.0,0.0,,,02710989140500,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2623"", ""email"": """", ""item_id"": ""2623"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
124,Nhà hàng Sen Việt,,"138 Lê Duẩn, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2622"", ""email"": """", ""item_id"": ""2622"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
125,Nhà hàng Sê San Xanh,,"57 Lê Quý Đôn, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2621"", ""email"": """", ""item_id"": ""2621"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
126,Phở Hồng - Phở khô Gia Lai,,"24 Nguyễn Văn Trỗi, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,0905423939,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2620"", ""email"": """", ""item_id"": ""2620"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
127,Nhà hàng Ngon 3 miền,,"158 Hai Bà Trưng, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2619"", ""email"": """", ""item_id"": ""2619"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
128,Nhà hàng Ngói Nâu,,"120 Nguyễn Thái Học, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,0932517688,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2618"", ""email"": ""quocv79@gmail.com"", ""item_id"": ""2618"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
129,Nhà hàng Hoa Giấy,,"42 Hoàng Văn Thụ, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2617"", ""email"": """", ""item_id"": ""2617"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
130,Nhà hàng Biển Hồ Xanh,,"662 Phạm Văn Đồng, Thống Nhất, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2616"", ""email"": """", ""item_id"": ""2616"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
131,Nhà hàng Bazan,,"480 Lê Duẩn, Thành phố Pleiku",18,nha_hang,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2615"", ""email"": """", ""item_id"": ""2615"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
132,Nhà hàng Ngọc Châu,,"111 đường 3/2, Thành phố Vị Thanh, Hậu Giang",25,nha_hang,0.0,0.0,0.0,,,02933583838,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2614"", ""email"": """", ""item_id"": ""2614"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
133,Nhà hàng Gia Bảo,,"Đường Đoàn Văn Chia, Ngã Bảy, Thị xã Ngã Bảy, Hậu Giang",25,nha_hang,0.0,0.0,0.0,,,02930919867222,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2613"", ""email"": """", ""item_id"": ""2613"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
134,Nhà hàng Hoa Tiên,,"6A Trần Hưng Đạo, TX Long Mỹ, Long Mỹ, Thị xã Long Mỹ, Hậu Giang",25,nha_hang,0.0,0.0,0.0,,,02933510999,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2612"", ""email"": """", ""item_id"": ""2612"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
135,Quán Đối Chứng,,"25 Nguyễn Công Trứ, KV 4, Thành phố Vị Thanh, Hậu Giang",25,nha_hang,0.0,0.0,0.0,,,02933878148,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""rest"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/rest/?item=2611"", ""email"": """", ""item_id"": ""2611"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
136,Hạ Long Pearl farm,,"Vụng Tùng Sâu, đảo Bồ Hòn, vịnh Hạ Long, Bãi Cháy, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033511519,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=737"", ""email"": """", ""item_id"": ""737"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
137,Hạ Long Pearl farm II,,"Vụng Vông Viêng, vịnh Hạ Long, Bãi Cháy, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033511519,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=738"", ""email"": """", ""item_id"": ""738"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
138,Legend Pearl,,"Số nhà 238, Tổ 3, khu Cầu Trắng, Tuần Châu, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033696188,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=739"", ""email"": """", ""item_id"": ""739"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
139,Trung tâm Mỹ Ngọc,,"Số 7 Khu Đồn Điền, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02033511519,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=740"", ""email"": """", ""item_id"": ""740"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
140,Trung tâm thương mại Vincom Plaza Hạ Long,,"Đường Trần Quốc Nghiễn, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,02036281818,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=741"", ""email"": """", ""item_id"": ""741"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
141,Việt Thành,,"Ô 8, Lô H, Khu hỗn hợp bán đảo 2, khu đô thị dịch vụ Hùng Thắng, Thành phố Hạ Long, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0908365616,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=742"", ""email"": """", ""item_id"": ""742"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
142,Trung tâm Thương mại Vincom Plaza Móng Cái,,"Đường Đại lộ Hòa Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0385111666,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=743"", ""email"": """", ""item_id"": ""743"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
143,Việt Hưng,,"Số 5, Đại lộ Hòa Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0904487085,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=744"", ""email"": """", ""item_id"": ""744"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
144,Hải Dương Xanh,,"Số 31, Đại lộ Hoà Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0913393343,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=745"", ""email"": """", ""item_id"": ""745"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
145,Việt Nhã,,"Số 13 Đại lộ Hoà Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0395538332,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=746"", ""email"": """", ""item_id"": ""746"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
146,Trung tâm Thương mại Vincom + Uông Bí,,"Khu đô thị Yên Thanh, Thành phố Uông Bí, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0987453596,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=747"", ""email"": """", ""item_id"": ""747"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
147,Trung tâm Thương mại Vincom Plaza Cẩm Phả,,"Tổ 4, Khu Diêm Thủy, Thành phố Cẩm Phả, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0904140290,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=748"", ""email"": """", ""item_id"": ""748"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
148,Sao Việt,,"Số 1, Đại lộ Hoà Bình, Móng Cái 1, Thành phố Móng Cái, Quảng Ninh",45,mua_sam,0.0,0.0,0.0,,,0913393343,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=749"", ""email"": """", ""item_id"": ""749"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
149,Siêu thị Coopmart Hải Phòng,,"01 Lê Hồng Phong, Quận Ngô Quyền, Thành phố Hải Phòng",24,mua_sam,0.0,0.0,0.0,,,02253833579,http://www.co-opmart.com.vn/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=736"", ""email"": ""hpmarketing@coopmart.vn"", ""item_id"": ""736"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
150,Nem Lái Thiêu,,"số 80, Đt 745, Lái Thiêu, Thành phố Thuận An, Bình Dương",8,mua_sam,0.0,0.0,0.0,,,02743754131,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=726"", ""email"": """", ""item_id"": ""726"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
151,Made4Home Center Garden,,"Đường 22 tháng 12, Thành phố Thuận An, Bình Dương",8,mua_sam,0.0,0.0,0.0,,,02740866720767,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=725"", ""email"": ""m4h.service02@gmail.com"", ""item_id"": ""725"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
152,Trung tâm mua sắm Nguyễn Kim,,"253 đường Phạm Văn Thuận, Thành phố Biên Hòa, Đồng Nai",16,mua_sam,0.0,0.0,0.0,,,025118006800,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=727"", ""email"": """", ""item_id"": ""727"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
153,Nhà Sách Siêu Thị Giá Sỉ,,"296/4 Ấp Dốc Mơ 3, Thống Nhất, Huyện Thống Nhất, Đồng Nai",16,mua_sam,0.0,0.0,0.0,,,02510988220341,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=728"", ""email"": """", ""item_id"": ""728"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
154,MM Mega Market Biên Hòa,,"Nguyễn Ái Quốc, Thành phố Biên Hòa, Đồng Nai",16,mua_sam,0.0,0.0,0.0,,,025102518820419,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=730"", ""email"": """", ""item_id"": ""730"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
155,Chợ An Bình,,"ĐT 923, An Bình, Quận Ninh Kiều, Thành phố Cần Thơ",59,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=731"", ""email"": """", ""item_id"": ""731"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
156,Chợ Tân An,,"71 Hai Bà Trưng, Ninh Kiều, Quận Ninh Kiều, Thành phố Cần Thơ",59,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=732"", ""email"": """", ""item_id"": ""732"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
157,Chợ An Lạc,,"12 – 22 Điện Biên Phủ, Ninh Kiều, Quận Ninh Kiều, Thành phố Cần Thơ",15,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=733"", ""email"": """", ""item_id"": ""733"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
158,Chợ Đầm,,"đường Phan Bội Châu, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,025802583812388,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=721"", ""email"": """", ""item_id"": ""721"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
159,Chợ Xóm Mới,,"49 Ngô Gia Tự, Nha Trang, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,025802583515364,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=722"", ""email"": """", ""item_id"": ""722"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
160,Siêu thị Co.op Mart Nha Trang,,"Số 2 Lê Hồng Phong, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,,http://www.co-opmart.com.vn/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=723"", ""email"": ""cmnhatrang-mkt@coopmart.vn"", ""item_id"": ""723"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
161,Công ty Âu Việt - Đặc sản Nha Trang,,"89 Quảng Đức, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,02580942600680,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=724"", ""email"": """", ""item_id"": ""724"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
162,Siêu thị hải đặc sản Hiền Nhi,,"1 đường Hoàng Hoa Thám, Thành phố Nha Trang, Khánh Hoà",28,mua_sam,0.0,0.0,0.0,,,025802583813878,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=720"", ""email"": """", ""item_id"": ""720"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
163,Công ty TNHH MTV Thương mại Dịch vụ Diệp Bảo An,,"Khu phố 2, 62 đường Chiến Thắng, Phú Yên, Thành phố Tuy Hoà, Phú Yên",41,mua_sam,0.0,0.0,0.0,,,02570966522299,https://www.bomotnangphuyen.com,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=699"", ""email"": ""anbaodiep@gmail.com"", ""item_id"": ""699"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
164,Công ty TNHH sản xuất chế biên & thương mại Hà Trung,,"57B Nguyễn Chí Thanh, Sơn Hòa, Huyện Sơn Hòa, Phú Yên",41,mua_sam,0.0,0.0,0.0,,,02573861305,http://bomotnanghatrung.com/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=700"", ""email"": ""bomotnanghatrung.dspy@gmail.com"", ""item_id"": ""700"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
165,DNTN Thủy sản Hùng Phong,,"121 Lê Duẩn, Thành phố Tuy Hoà, Phú Yên",41,mua_sam,0.0,0.0,0.0,,,02570987779900,https://thuysanhungphong.com/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=701"", ""email"": ""lequanghungphong@gmail.com"", ""item_id"": ""701"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
166,Siêu Thị New Life,,"Khu Nam Trần Phú, Thành phố Thanh Hóa, Thanh Hoá",52,mua_sam,0.0,0.0,0.0,,,02370912518101,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=697"", ""email"": """", ""item_id"": ""697"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
167,Chợ Hón Hải Tiến,,"Bãi biển Hải Tiến, Hoằng Tiến, Huyện Hoằng Hóa, Thanh Hoá",52,mua_sam,0.0,0.0,0.0,,,02370909098163,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=698"", ""email"": """", ""item_id"": ""698"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
168,Chợ phiên Phố Đoàn,,", Pù Luông, Huyện Bá Thước, Thanh Hoá",52,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=696"", ""email"": """", ""item_id"": ""696"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
169,Siêu thị Coop Mart Cần Giuộc,,"Khu phố Thanh Ba, Cần Giuộc, Huyện Cần Giuộc, Tây Ninh",49,mua_sam,0.0,0.0,0.0,,,02723900910,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=692"", ""email"": """", ""item_id"": ""692"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
170,Siêu thị Coop Mart Bến Lức,,"61 Quốc lộ 1 A, KP 4, Bến Lức, Huyện Bến Lức, Tây Ninh",49,mua_sam,0.0,0.0,0.0,,,02723630998,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=693"", ""email"": """", ""item_id"": ""693"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
171,Cửa hàng đặc sản Long An,,"6 Nguyễn Văn Siêu, KP 3, Bến Lức, Huyện Bến Lức, Tây Ninh",49,mua_sam,0.0,0.0,0.0,,,02720944633933,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=694"", ""email"": """", ""item_id"": ""694"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
172,Cơ sở sản xuất bánh tráng trộn Cô Út Long An,,"772 Quốc lộ 1A, Khánh Hậu, Thành phố Tân An, Tây Ninh",49,mua_sam,0.0,0.0,0.0,,,02720896699776,https://www.banhtrangtronlongan.com,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=695"", ""email"": ""banhtrangtronlongan772@gmail.com"", ""item_id"": ""695"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
173,Siêu thị Đặc Sản Nghệ Tĩnh,,"Tầng 1, chung cư Tân Phát - đường Lê Mao kéo dài, Thành phố Vinh, Nghệ An",37,mua_sam,0.0,0.0,0.0,,,02380826665666,http://dacsannghetinh.com.vn/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=689"", ""email"": ""congtydacsannghetinh@gmail.com"", ""item_id"": ""689"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
174,Cửa hàng Đặc Sản Xứ Nghệ Thúy Liễu,,"160 Thăng Long, Vinh Hưng, Thành phố Vinh, Nghệ An",37,mua_sam,0.0,0.0,0.0,,,02380916563526,https://sites.google.com/site/cuahangdacsanngonnhatnghean/home/gioi-thieu-dhac-san-xu-nghe_thuy-lieu-1,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=691"", ""email"": """", ""item_id"": ""691"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
175,Chợ Bến Thủy,,"Nguyễn Văn Trỗi, Thành phố Vinh, Nghệ An",37,mua_sam,0.0,0.0,0.0,,,02380916515717,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=688"", ""email"": """", ""item_id"": ""688"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
176,Cửa hàng HATIMARRT,,"75 Nguyễn Chí Thanh, Thành phố Hà Tĩnh, Hà Tĩnh",22,mua_sam,0.0,0.0,0.0,,,,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=685"", ""email"": """", ""item_id"": ""685"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
177,Chợ mới thị xã Hồng Lĩnh,,", Bắc Hồng Lĩnh, Thị xã Hồng Lĩnh, Hà Tĩnh",22,mua_sam,0.0,0.0,0.0,,,02390943062994,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=686"", ""email"": """", ""item_id"": ""686"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
178,Cơ sở sản xuất kẹo Cu Đơ Phong Nga,,"Bàu Láng, Huyện Thạch Hà, Hà Tĩnh",22,mua_sam,0.0,0.0,0.0,,,02390393845709,http://cudophongnga.com/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=687"", ""email"": ""cudophongnga@gmail.com"", ""item_id"": ""687"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
179,Chợ Sa Nam,,", Vạn An, Huyện Nam Đàn, Nghệ An",37,mua_sam,0.0,0.0,0.0,,,02380326687997,,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=690"", ""email"": """", ""item_id"": ""690"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
180,Khoai deo Hải Ninh,,"Tiểu khu 5, Huyện Quảng Ninh, Quảng Trị",45,mua_sam,0.0,0.0,0.0,,,023209794534161,http://khoaideohaininh.vn/,0.0,0,0,,2026-05-27 16:53:04,2026-05-27 16:53:04,active,"{""category"": ""shop"", ""detail_url"": ""https://csdl.vietnamtourism.gov.vn/shop/?item=683"", ""email"": ""khoaideohaininhqb@gmail.com"", ""item_id"": ""683"", ""source"": ""csdl.vietnamtourism.gov.vn""}",
